time_less_than,mem_less_than,y_memAvg(MB),y_time(sec),y_sol(keuro),y_nTraces,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,embedding_time,solve_time
30,87,86.17620253164557,23.265063291139235,322.12999999999994,30.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,1178.7819199562073,7.240231513977051
30,87,84.71682926829268,16.681951219512197,314.1,19.0,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,1178.7819199562073,7.27745771408081
30,87,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,1178.7819199562073,4.7539546489715585
30,87,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,1178.7819199562073,4.607739210128784
30,87,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,1178.7819199562073,4.5362184047698975
30,87,86.35628205128204,24.034102564102568,356.6034,31.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,1178.7819199562073,6.5526204109191895
30,87,86.17620253164557,23.265063291139235,314.03,30.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,1178.7819199562073,7.9288649559021
30,87,85.12773333333334,19.063200000000005,291.72,23.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,1178.7819199562073,7.74517822265625
30,87,84.60162790697674,15.475232558139535,310.64857142857136,17.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,1178.7819199562073,8.175460577011107
30,87,84.71682926829268,16.681951219512197,290.43,19.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,1178.7819199562073,7.1455633640289316
30,87,85.12773333333334,19.063200000000005,295.16,23.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,1178.7819199562073,9.223074913024902
30,87,83.16175675675676,7.583378378378381,425.23,4.000000000000002,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,1178.7819199562073,6.862216472625732
30,87,83.50958904109591,9.451095890410958,325.33,7.000000000000001,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,1178.7819199562073,7.43936562538147
30,87,85.01379746835444,18.462658227848102,310.30999999999995,22.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,1178.7819199562073,7.352774620056152
30,87,85.44825,20.871625000000012,332.75999999999993,26.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,1178.7819199562073,6.821673631668091
30,87,85.01379746835444,18.462658227848102,311.33,22.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,1178.7819199562073,7.5208518505096436
30,87,84.17166666666667,13.078076923076924,307.71,13.000000000000005,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,1178.7819199562073,7.260935306549072
30,87,86.35628205128204,24.034102564102568,377.46999999999986,31.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,1178.7819199562073,6.4585938453674325
30,87,85.55141025641025,21.465384615384615,336.23,27.000000000000004,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,1178.7819199562073,6.997397184371947
30,87,84.37950617283951,14.257037037037039,315.5299999999998,15.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,1178.7819199562073,6.940774440765381
30,87,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,1178.7819199562073,4.5202155113220215
30,87,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,1178.7819199562073,4.7709529399871835
30,87,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,1178.7819199562073,4.548051595687866
30,87,84.71682926829268,16.681951219512197,335.86,19.0,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,1178.7819199562073,7.292846202850343
30,87,85.12773333333334,19.063200000000005,310.64857142857136,23.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,1178.7819199562073,6.920936107635497
30,87,84.17166666666667,13.078076923076924,307.70999999999987,13.000000000000005,266.50625,273.89533615830493,315.028125,164.5875588295919,1178.7819199562073,7.08532452583313
60,no,88.35556818181819,59.470681818181816,296.18999999999994,90.00000000000001,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,1178.7819199562073,7.51664400100708
60,no,85.01379746835444,18.462658227848102,290.42999999999995,22.0,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,1178.7819199562073,7.838479280471803
60,no,85.12773333333334,19.063200000000005,295.16,23.0,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,1178.7819199562073,7.593869209289551
60,no,88.35556818181819,59.470681818181816,341.44,90.00000000000004,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,1178.7819199562073,6.5273001194000235
60,no,88.35556818181819,59.470681818181816,296.58999999999986,90.00000000000004,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,1178.7819199562073,6.804771661758423
60,no,88.35556818181819,59.470681818181816,300.27,90.00000000000004,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,1178.7819199562073,7.451992750167848
60,no,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,1178.7819199562073,4.497380018234253
60,no,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,1178.7819199562073,4.65459132194519
60,no,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,1178.7819199562073,4.795624256134033
60,no,88.35556818181819,59.470681818181816,326.45999999999987,90.00000000000001,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,1178.7819199562073,7.134110927581787
60,no,88.35556818181819,59.470681818181816,293.6,90.00000000000004,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,1178.7819199562073,8.188934803009031
60,no,85.12773333333334,19.063200000000005,291.72,23.000000000000025,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,1178.7819199562073,8.191028833389282
60,no,88.35556818181819,59.47068181818186,296.18999999999994,90.00000000000004,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,1178.7819199562073,7.193648815155028
60,no,85.01379746835444,18.462658227848102,290.42999999999995,22.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,1178.7819199562073,8.217939376831055
60,no,85.12773333333334,19.063200000000005,295.16,23.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,1178.7819199562073,7.508091926574707
60,no,88.35556818181819,59.47068181818185,369.94999999999993,90.0000000000001,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,1178.7819199562073,6.5791893005371085
60,no,88.35556818181819,59.470681818181816,300.27,90.00000000000004,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,1178.7819199562073,7.926342964172362
60,no,84.71682926829268,16.681951219512197,310.30999999999995,19.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,1178.7819199562073,7.39197564125061
60,no,88.35556818181819,59.470681818181816,306.46,90.00000000000001,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,1178.7819199562073,6.828730583190918
60,no,84.71682926829268,16.681951219512197,311.32999999999987,19.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,1178.7819199562073,8.487601041793821
60,no,88.35556818181819,59.470681818181816,299.67,90.00000000000004,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,1178.7819199562073,7.203952074050902
60,no,88.35556818181819,59.470681818181816,369.9499999999999,90.00000000000001,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,1178.7819199562073,6.398376941680907
60,no,88.35556818181819,59.470681818181816,311.16,90.00000000000004,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,1178.7819199562073,7.2253990173339835
60,no,84.37950617283951,14.257037037037039,315.53,15.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,1178.7819199562073,6.996293544769287
60,no,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,1178.7819199562073,4.580917119979858
60,no,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,1178.7819199562073,4.413017511367798
60,no,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,1178.7819199562073,5.147500514984131
60,no,88.35556818181819,59.470681818181816,312.67,90.00000000000001,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,1178.7819199562073,7.141047239303589
60,no,85.12773333333334,19.063200000000005,310.64857142857136,23.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,1178.7819199562073,7.474650382995605
60,no,84.26976744186047,13.677093023255816,307.70999999999987,14.000000000000002,266.50625,273.89533615830493,315.028125,164.5875588295919,1178.7819199562073,7.390296220779419
60,83,82.84299999999999,5.748875,369.18999999999915,1,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,1178.7819199562073,7.287581205368043
60,83,82.93710526315789,6.3986842105263255,372.1966666666665,2.0,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,1178.7819199562073,7.292471885681152
60,83,82.84299999999999,5.748875,350.51999999999833,1,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,1178.7819199562073,7.413371086120605
60,83,82.84299999999999,5.748875,432.6699999999994,1,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,1178.7819199562073,6.450629472732544
60,83,82.93710526315789,6.3986842105263255,384.6599999999999,2.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,1178.7819199562073,6.637120008468628
60,83,82.93710526315789,6.3986842105263255,398.5899999999999,2.0,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,1178.7819199562073,7.102133989334106
60,83,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,1178.7819199562073,4.682568073272705
60,83,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,1178.7819199562073,4.207646608352661
60,83,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,1178.7819199562073,4.3430047035217285
60,83,82.84299999999999,5.748875,407.76999999999947,1,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,1178.7819199562073,6.503371000289918
60,83,82.93710526315789,6.3986842105263255,377.28999999999985,2.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,1178.7819199562073,8.322631597518921
60,83,82.84299999999999,5.748875,363.55999999999887,1,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,1178.7819199562073,7.901850700378418
60,83,82.84299999999999,5.748875,369.18999999999915,1,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,1178.7819199562073,7.2431280612945566
60,83,82.93710526315789,6.3986842105263255,372.1966666666665,2.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,1178.7819199562073,8.643684864044191
60,83,82.84299999999999,5.748875,350.51999999999833,1,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,1178.7819199562073,8.388731718063353
60,83,82.93710526315789,6.3986842105263255,511.26,2.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,1178.7819199562073,6.090807914733888
60,83,82.93710526315789,6.3986842105263255,396.73999999999984,2.0,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,1178.7819199562073,8.281800031661987
60,83,82.93710526315789,6.3986842105263255,425.95999999999987,2.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,1178.7819199562073,6.807868242263794
60,83,82.84299999999999,5.748875,382.83999999999946,1,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,1178.7819199562073,7.0565505027771
60,83,82.93710526315789,6.3986842105263255,372.19666666666666,2.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,1178.7819199562073,7.6797542572021475
60,83,82.84299999999999,5.748875,354.75999999999846,1,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,1178.7819199562073,6.620638132095338
60,83,82.84299999999999,5.748875,461.59999999999945,1,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,1178.7819199562073,6.376480579376222
60,83,82.93710526315789,6.3986842105263255,396.73999999999984,2.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,1178.7819199562073,6.7575931549072275
60,83,82.84299999999999,5.748875,389.98,1.0000000000000442,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,1178.7819199562073,6.855696439743043
60,83,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,1178.7819199562073,4.361142873764038
60,83,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,1178.7819199562073,4.432267665863037
60,83,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,1178.7819199562073,4.425180912017822
60,83,82.84299999999999,5.748875,386.7299999999997,1,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,1178.7819199562073,6.818329095840454
60,83,82.93710526315789,6.3986842105263255,377.73,2.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,1178.7819199562073,6.936070680618286
60,83,82.84299999999999,5.748875,354.7599999999978,1,266.50625,273.89533615830493,315.028125,164.5875588295919,1178.7819199562073,7.370452642440796
60,87,86.9315,48.68774999999999,320.63999999999993,71.00000000000001,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,1178.7819199562073,7.559247970581055
60,87,84.60162790697674,15.475232558139535,290.43,17.0,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,1178.7819199562073,7.482923984527588
60,87,85.12773333333334,19.063200000000037,295.16,23.00000000000001,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,1178.7819199562073,7.636002779006957
60,87,86.35628205128204,24.034102564102568,348.41,31.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,1178.7819199562073,6.762959241867065
60,87,86.17620253164557,23.265063291139235,322.12999999999994,30.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,1178.7819199562073,7.4095680713653564
60,87,84.905,17.857435897435902,314.1,20.999999999999996,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,1178.7819199562073,7.1402838230133066
60,87,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,1178.7819199562073,4.616700410842896
60,87,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,1178.7819199562073,4.8790109157562265
60,87,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,1178.7819199562073,4.478269577026367
60,87,86.08627906976744,22.66686046511629,356.6034,29.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,1178.7819199562073,7.140269994735718
60,87,86.17620253164557,23.265063291139235,314.03,30.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,1178.7819199562073,7.331040859222412
60,87,85.12773333333334,19.063200000000005,291.72,23.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,1178.7819199562073,7.026257991790772
60,87,84.37950617283951,14.257037037037039,310.64857142857136,15.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,1178.7819199562073,7.907347917556763
60,87,85.01379746835444,18.462658227848102,290.42999999999995,22.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,1178.7819199562073,8.585536956787111
60,87,85.12773333333334,19.063200000000037,295.16,23.00000000000001,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,1178.7819199562073,8.748920440673826
60,87,83.16175675675676,7.583378378378383,425.22999999999985,3.9999999999999862,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,1178.7819199562073,7.818849802017213
60,87,83.50958904109591,9.451095890410958,325.33,7.000000000000001,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,1178.7819199562073,7.612555265426637
60,87,84.80635135135135,17.271351351351353,310.30999999999995,20.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,1178.7819199562073,6.743729591369629
60,87,86.17620253164557,23.265063291139235,332.75999999999993,30.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,1178.7819199562073,7.060863494873048
60,87,85.01379746835444,18.462658227848102,311.32999999999987,22.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,1178.7819199562073,8.229260444641112
60,87,84.905,17.857435897435902,307.71,21.0,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,1178.7819199562073,7.204646825790405
60,87,86.35628205128204,24.034102564102568,377.47,31.00000000000001,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,1178.7819199562073,6.923948287963867
60,87,85.44825,20.871625000000012,336.23,26.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,1178.7819199562073,7.147634744644165
60,87,84.37950617283951,14.257037037037039,315.53,15.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,1178.7819199562073,6.896639823913574
60,87,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,1178.7819199562073,4.762727499008179
60,87,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,1178.7819199562073,4.788078546524048
60,87,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,1178.7819199562073,4.842785835266113
60,87,85.01379746835444,18.462658227848102,335.86,22.0,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,1178.7819199562073,7.4586243629455575
60,87,84.37950617283951,14.257037037037039,310.64857142857136,15.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,1178.7819199562073,7.57292914390564
60,87,84.26976744186047,13.677093023255846,307.71,14.000000000000002,266.50625,273.89533615830493,315.028125,164.5875588295919,1178.7819199562073,7.19901442527771
