time_less_than,y_memAvg(MB),y_time(sec),y_sol(keuro),y_nScenarios,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,n_cores,y_par_time
8,65.97842105263156,3.089473684210517,364.3651063474424,2.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,1.0,3.089473684210517
8,65.97842105263156,3.089473684210517,360.4941176119094,2.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,1.0,3.089473684210517
8,65.97842105263156,3.089473684210517,371.5823999637418,2.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,1.0,3.089473684210517
8,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,no_sol,no_sol
8,72.07368421052631,4.321052631578946,400.15636363636366,3.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,1.0,4.321052631578946
8,72.07368421052631,4.321052631578946,400.15636363636366,3.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,1.0,4.321052631578946
8,65.97842105263156,3.089473684210517,360.2296428220199,2.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,1.0,3.089473684210517
8,65.97842105263156,3.089473684210526,356.4583333333333,2.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,1.0,3.089473684210526
8,65.97842105263156,3.089473684210517,364.3651063474424,2.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,1.0,3.089473684210517
8,94.81575342465756,9.936986301369863,350.3858064516129,7.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,2.0,7.360730593607306
8,94.81575342465756,9.936986301369863,347.00235294117647,7.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,2.0,7.360730593607306
8,65.97842105263156,3.089473684210526,357.06322580645167,2.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,1.0,3.089473684210526
8,65.97842105263156,3.089473684210517,368.4203225447032,2.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,1.0,3.089473684210517
8,65.97842105263156,3.089473684210526,371.58240000000006,2.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,1.0,3.089473684210526
8,65.97842105263156,3.089473684210517,364.8129629273817,2.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,1.0,3.089473684210517
8,101.99112499999995,13.029999999999996,353.46684210526314,9.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,4.0,7.57995192307692
8,83.82397590361447,7.039759036144579,352.164,5.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,1.0,7.039759036144579
8,101.99112499999995,13.029999999999996,355.8693333333333,9.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,4.0,7.57995192307692
8,65.97842105263156,3.089473684210517,368.4203225447032,2.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,1.0,3.089473684210517
8,65.97842105263156,3.089473684210517,364.8129629273817,2.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,1.0,3.089473684210517
8,78.08094594594596,5.554054054054055,373.8372727272727,4.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,1.0,5.554054054054055
8,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,no_sol,no_sol
8,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,no_sol,no_sol
8,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,no_sol,no_sol
8,101.99112499999995,13.029999999999996,353.46684210526314,9.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,4.0,7.57995192307692
8,83.82397590361447,7.039759036144579,352.164,5.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,1.0,7.039759036144579
8,83.82397590361447,7.039759036144579,363.1894736487917,5.0,266.50625,273.8953361583049,315.028125,164.58755882959193,1.0,7.039759036144579
10,94.81575342465756,9.936986301369863,350.3858064516129,7.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,1.0,9.936986301369863
10,94.81575342465756,9.936986301369863,347.00235294117647,7.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,1.0,9.936986301369863
10,101.99112499999995,13.029999999999996,355.8693333333333,9.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,2.0,9.651851851851848
10,65.97842105263156,3.089473684210526,364.36510638297887,2.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,1.0,3.089473684210526
10,65.97842105263156,3.089473684210526,360.4941176470588,2.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,1.0,3.089473684210526
10,111.8124390243902,16.375609756097564,367.3567741935483,11.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,4.0,9.526196060037524
10,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,no_sol,no_sol
10,72.07368421052631,4.321052631578946,400.15636363636366,3.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,1.0,4.321052631578946
10,72.07368421052631,4.321052631578946,400.15636363636366,3.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,1.0,4.321052631578946
10,65.97842105263156,3.089473684210526,360.2296428571429,2.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,1.0,3.089473684210526
10,65.97842105263156,3.089473684210526,356.4583333333333,2.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,1.0,3.089473684210526
10,65.97842105263156,3.089473684210526,364.36510638297887,2.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,1.0,3.089473684210526
10,94.81575342465756,9.936986301369863,350.3858064516129,7.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,1.0,9.936986301369863
10,94.81575342465756,9.936986301369863,347.00235294117647,7.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,1.0,9.936986301369863
10,101.99112499999995,13.029999999999996,355.8693333333333,9.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,2.0,9.651851851851848
10,111.8124390243902,16.375609756097564,364.0006666666666,11.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,4.0,9.526196060037524
10,111.8124390243902,16.375609756097564,367.3567741935483,11.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,4.0,9.526196060037524
10,111.8124390243902,16.375609756097564,360.3159999999999,11.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,4.0,9.526196060037524
10,101.99112499999995,13.029999999999996,353.46684210526314,9.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,2.0,9.651851851851848
10,101.99112499999995,13.029999999999996,350.69,9.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,2.0,9.651851851851848
10,101.99112499999995,13.029999999999996,355.8693333333333,9.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,2.0,9.651851851851848
10,111.8124390243902,16.375609756097564,364.0006666666666,11.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,4.0,9.526196060037524
10,111.8124390243902,16.375609756097564,360.3159999999999,11.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,4.0,9.526196060037524
10,78.08094594594596,5.554054054054055,373.8372727272727,4.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,1.0,5.554054054054055
10,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,no_sol,no_sol
10,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,no_sol,no_sol
10,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,no_sol,no_sol
10,101.99112499999995,13.029999999999996,353.46684210526314,9.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,2.0,9.651851851851848
10,101.99112499999995,13.029999999999996,350.69,9.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,2.0,9.651851851851848
10,78.08094594594596,5.554054054054055,363.1894736842106,4.0,266.50625,273.8953361583049,315.028125,164.58755882959193,1.0,5.554054054054055
20,167.4574358974359,54.929487179487154,325.93,31.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,321.014,31.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,328.8514285714286,31.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,337.0604545454546,31.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,333.36416666666673,31.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,341.81714285714287,31.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,12.0,19.547860206223188
20,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,no_sol,no_sol
20,167.4574358974359,54.929487179487154,372.29,31.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,372.29,31.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,333.36416666666673,31.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,326.1875,31.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,339.795945945946,31.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,325.93,31.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,321.014,31.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,328.8514285714286,31.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,337.0604545454546,31.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,337.0604545454546,31.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,337.0604545454546,31.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,328.8514285714286,31.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,326.04,31.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,334.025,31.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,337.0604545454546,31.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,337.0604545454546,31.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,346.8066666666667,31.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,12.0,19.547860206223188
20,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,no_sol,no_sol
20,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,no_sol,no_sol
20,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,no_sol,no_sol
20,167.4574358974359,54.929487179487154,328.8514285714286,31.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,326.04,31.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,12.0,19.547860206223188
20,167.4574358974359,54.929487179487154,334.51166666666666,31.0,266.50625,273.8953361583049,315.028125,164.58755882959193,12.0,19.547860206223188
30,191.25390243902447,78.68902439024393,317.09600000000006,41.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,312.68,41.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,321.345,41.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,328.4447368421053,41.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,324.222,41.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,334.736,41.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,12.0,28.0032115267772
30,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,no_sol,no_sol
30,179.6154761904762,73.50357142857139,365.77,36.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,12.0,26.157854600915087
30,179.6154761904762,73.50357142857139,365.77,36.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,12.0,26.157854600915087
30,191.25390243902447,78.68902439024393,324.222,41.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,319.5677777777778,41.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,12.0,28.0032115267772
30,196.8401351351352,89.43108108108105,331.5163636363637,43.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,16.0,28.84873583260679
30,191.25390243902447,78.68902439024393,317.09600000000006,41.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,12.0,28.0032115267772
30,187.95938271604945,80.33703703703704,313.63000000000005,40.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,12.0,28.58969289574272
30,191.25390243902447,78.68902439024393,321.345,41.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,12.0,28.0032115267772
30,176.83457831325302,64.82771084337348,333.60432432432435,35.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,8.0,26.46029014015244
30,176.83457831325302,64.82771084337348,333.60432432432435,35.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,8.0,26.46029014015244
30,191.25390243902447,78.68902439024393,328.4447368421053,41.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,319.56,41.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,314.6,41.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,325.02,41.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,12.0,28.0032115267772
30,176.83457831325302,64.82771084337348,333.60432432432435,35.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,8.0,26.46029014015244
30,191.25390243902447,78.68902439024393,328.4447368421053,41.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,12.0,28.0032115267772
30,191.25390243902447,78.68902439024393,337.15000000000003,41.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,12.0,28.0032115267772
30,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,no_sol,no_sol
30,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,no_sol,no_sol
30,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,no_sol,no_sol
30,191.25390243902447,78.68902439024393,320.33,41.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,12.0,28.0032115267772
30,176.83457831325302,64.82771084337348,321.025,35.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,8.0,26.46029014015244
30,191.25390243902447,78.68902439024393,327.67588235294124,41.0,266.50625,273.8953361583049,315.028125,164.58755882959193,12.0,28.0032115267772
60,311.365625,180.0475,269.4419999999999,89.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,16.0,58.07983870967741
60,311.365625,180.0475,265.74083333333346,89.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,16.0,58.07983870967741
60,311.365625,180.0475,273.6472727272728,89.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,16.0,58.07983870967741
60,311.365625,180.0475,280.7236842105263,89.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,16.0,58.07983870967741
60,296.36505494505496,162.56848484848484,282.82384615384615,83.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,12.0,57.85355332686294
60,311.365625,180.0475,287.1388888888889,89.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,16.0,58.07983870967741
60,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,no_sol,no_sol
60,311.365625,180.0475,318.29,89.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,16.0,58.07983870967741
60,311.365625,180.0475,318.29,89.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,16.0,58.07983870967741
60,311.365625,180.0475,275.2334782608696,89.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,16.0,58.07983870967741
60,311.365625,180.0475,271.34444444444443,89.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,16.0,58.07983870967741
60,311.365625,180.0475,280.7236842105263,89.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,16.0,58.07983870967741
60,311.365625,180.0475,269.4419999999999,89.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,16.0,58.07983870967741
60,311.365625,180.0475,265.74083333333346,89.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,16.0,58.07983870967741
60,311.365625,180.0475,273.6472727272728,89.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,16.0,58.07983870967741
60,311.365625,180.0475,281.5786206896552,89.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,16.0,58.07983870967741
60,311.365625,180.0475,287.1388888888889,89.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,16.0,58.07983870967741
60,311.365625,180.0475,281.5786206896552,89.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,16.0,58.07983870967741
60,311.365625,180.0475,273.0072727272728,89.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,16.0,58.07983870967741
60,311.365625,180.0475,269.74,89.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,16.0,58.07983870967741
60,311.365625,180.0475,275.69,89.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,16.0,58.07983870967741
60,311.365625,180.0475,281.5786206896552,89.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,16.0,58.07983870967741
60,311.365625,180.0475,281.5786206896552,89.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,16.0,58.07983870967741
60,311.365625,180.0475,287.84354838709675,89.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,16.0,58.07983870967741
60,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,no_sol,no_sol
60,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,no_sol,no_sol
60,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,no_sol,no_sol
60,311.365625,180.0475,273.0072727272728,89.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,16.0,58.07983870967741
60,311.365625,180.0475,269.74,89.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,16.0,58.07983870967741
60,311.365625,180.0475,278.8927777777778,89.0,266.50625,273.8953361583049,315.028125,164.58755882959193,16.0,58.07983870967741
100,331.45253164556965,205.63417721518985,260.14,99.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,8.0,83.93231723068972
100,331.45253164556965,205.63417721518985,256.46111111111105,99.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,8.0,83.93231723068972
